Author ID,Nickname,Unique ID,Verified,Followers,Total Likes,Signature,Profile Picture
72405969057,KTC SHOP,ktcshop123,False,230,1760,"Nhấn 👜👜 để mua hàng nhé 
       👇👇👇👇👇👇
Z a lo : 0973522203",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/4df0855a70d8340c2dad38ca29dfcfb7~c5_100x100.jpeg?lk3s=a5d48078&nonce=68144&refresh_token=d1369216f57b71237984740459e726a0&x-expires=1738965600&x-signature=N8TkUxVWYCVhr35MvxR%2BIb1dxVA%3D&shp=a5d48078&shcp=b59d6b55
7254030684297004038,⋆𐙚｡ 𝓥𝓲𝓮 𝓾𝓷𝓫𝓸𝔁 ｡𐙚⋆,unboxwithvie,False,5856,81200,"✩♬ ₊˚.🎧⋆☾⋆
Dép lào: 034 25.5 18.2ba
Thích unbox vô cùng tận",https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/515b94c999ffbb719a494b193c409312.jpeg?lk3s=a5d48078&nonce=45922&refresh_token=97a255c14fac4c0f28658db064227cc1&x-expires=1738965600&x-signature=TzuUZeiBtD%2BvQOXRr4GfnY2JFTg%3D&shp=a5d48078&shcp=b59d6b55
6876370068340769794,Shop Tấn Đào,shoptandao,False,6125,148300,Những khám phá thú vị về công nghệ đã làm thay đổi cuộc sống tôi mãi mãi.,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6e972c4382749ead434644d12d174088.jpeg?lk3s=a5d48078&nonce=90325&refresh_token=cc286b6626d137c77f3150cc5c13ddb0&x-expires=1738965600&x-signature=gxATRE02orBZ4hi744KwB%2BL7fgA%3D&shp=a5d48078&shcp=b59d6b55
6620277649934958593,Hà Dím đây,vuthingocha94,False,933,9560,"Ở đây có những thứ mà cậu cần nha
👇👇👇👇👇",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7331884259667361812.jpeg?lk3s=a5d48078&nonce=39128&refresh_token=7029ee9010d358d0feab71419b1ff2a1&x-expires=1738965600&x-signature=u85%2F0LUUkahNsDEmvwuWHYwcBls%3D&shp=a5d48078&shcp=b59d6b55
7035888868219290625,ANC TECH,audio.tech.store,False,16500,444400,"🎧Tất cả tai nghe các bạn cần đều ở đây 🎧
⬇️",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b258cd85b8fbdf97e01ffd1096127eec.jpeg?lk3s=a5d48078&nonce=71666&refresh_token=e6a602817887803d4ca2ed880c63fc74&x-expires=1738965600&x-signature=PanjqtEvn5OmOMhCSgZCkRbyyKg%3D&shp=a5d48078&shcp=b59d6b55
7161564829323461658,TaiNgheBluetooth,tainghe_bluetooth,False,4787,6567,FL tôi để cùng săn những deal sale hot nhất tiktok nhé!,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/43f4bb62f8839933c1f0bf854800bc22~c5_100x100.jpeg?lk3s=a5d48078&nonce=64576&refresh_token=af11a423967f6016b82e089ff84c163b&x-expires=1738965600&x-signature=lHexuND7glorZLgIYxPsEuMa6O8%3D&shp=a5d48078&shcp=b59d6b55
7352795985201136641,Trihub,tai.nghe.tiktok,False,421,668,,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/dd266c5dc65ae259a1de8167b1ff97fd.jpeg?lk3s=a5d48078&nonce=46226&refresh_token=14ce1da3f69eb68190b28c519c22b957&x-expires=1738965600&x-signature=gAQYzLB%2BFWamW0LEY2%2BUMYwQhXQ%3D&shp=a5d48078&shcp=b59d6b55
7102709977819776006,ShopCMG95,shopcmg95,False,2221,23000,Cám ơn bạn đã ghé Shop CMG chúc bạn một ngày tốt lành 🥰,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/adb1f210762723448ad010922dc75085~c5_100x100.jpeg?lk3s=a5d48078&nonce=375&refresh_token=46243cca5aa76c49c8e4aea73f042f99&x-expires=1738965600&x-signature=Eyf7YF0NdLxR3zeJyAiTCU1Z4Ko%3D&shp=a5d48078&shcp=b59d6b55
6868652662716777473,Đặng Bích Hồng Bibi,bichhong.bibi,False,340500,3200000,"Xem Video - Ấn vào hình 👜 để mua hàng
Liên hệ học bán hàng Tiktok: 0386.234.234",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/5523b7a970ddf0c611b563dc7dfbac2c~c5_100x100.jpeg?lk3s=a5d48078&nonce=67850&refresh_token=9373dc461fbec318fedf930f54aa2b70&x-expires=1738965600&x-signature=HhZ%2F4zO96si83rWzGeLDxZn258A%3D&shp=a5d48078&shcp=b59d6b55
7015472080054010907,Vẫn Là NOAM,vanla_noam,False,21700,478000,"✨Trải Nghiệm &  Review ✨
🍗 Kênh Mukbang : NOAM 📌",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/59195a72c01d0d29ae6888a6348b7224.jpeg?lk3s=a5d48078&nonce=48347&refresh_token=46d7f3444142fa473cef6a12ef18e2ec&x-expires=1738965600&x-signature=RDIiHiGUWPHB1F6eVCGRU%2FxMuhk%3D&shp=a5d48078&shcp=b59d6b55
7274869988975019014,Điện tử thông minh EXW,exw.store,False,28200,61600,Thiết bị điện tử công nghệ  chính hãng đến từ thương hiệu EXW,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0c1148afc4220f83a3d02660f726e6f4.jpeg?lk3s=a5d48078&nonce=87769&refresh_token=b896a0518e846764af1492deed7ecd35&x-expires=1738965600&x-signature=UC%2FbE4OQp8mQ%2F7rbV3MzgX%2FqdkQ%3D&shp=a5d48078&shcp=b59d6b55
6998187837032039450,Hoài Decor - Decor hệ Nghèo,hoai_decor,False,780400,16600000,"For work: 0862.873.793
Đồ decor xinh có hết ở đây nha 👇",https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e2743293c4af328a20a45f4bb3b6d65e~c5_100x100.jpeg?lk3s=a5d48078&nonce=29608&refresh_token=ee4a6d374d31ff4b38be38419445d205&x-expires=1738965600&x-signature=dzN2QpbQg0UyqTCGcRV4rHmJ3XU%3D&shp=a5d48078&shcp=b59d6b55
6989168986463634458,Duy Mê Review,duymereview,False,10000,63900,Review các mặt hàng điện tử và gia dụng,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/990968f45d3a7ae8a571820d51900be9.jpeg?lk3s=a5d48078&nonce=53377&refresh_token=75b074fd320a2cda8405acc424644263&x-expires=1738965600&x-signature=jCtnv5rz51Rc1jzxg1t5%2FtmMrrY%3D&shp=a5d48078&shcp=b59d6b55
7298158066858787841,Tai Nghe Bluetooth 888,tainghe.bluetooth.new,False,3937,23900,"Tai nghe Bluetooth Chính Hãng Nhà Máy
Chất Lượng - Uy Tín Hàng Đầu
0912.380.922",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7c0bf06a4f342b9b7d64158b9e1fbaca.jpeg?lk3s=a5d48078&nonce=96758&refresh_token=4681a4124c3dca9c81dc3e3b0f8285fe&x-expires=1738965600&x-signature=bUjz9QIe27EwNs0ATWb4Mc7%2BfuM%3D&shp=a5d48078&shcp=b59d6b55
7021428450280670209,Huy Đào Review,huy.daoreview,False,5543,165900,"Huy Đào Review
Đồ mình review trong Giỏ Hàng👇",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6c2ee5bec1c8ce8dbae4b432cdff9f78.jpeg?lk3s=a5d48078&nonce=27732&refresh_token=8fa2888685022df8829edacd3f2a8f19&x-expires=1738965600&x-signature=S0irASY8bDqTnzjqiHMgy7Q1cAE%3D&shp=a5d48078&shcp=b59d6b55
7290776442802963457,Tiến Công Nghệ.,reviewcongnghe_1,False,614,507,Sản phẩm mình Review có trong phần giỏ hàng nhé🔥,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/122cb76b08ab884af924b2fb8d1309b4.jpeg?lk3s=a5d48078&nonce=39090&refresh_token=e3e476a7f6e76567794410ef1e4805c0&x-expires=1738965600&x-signature=ysHDa6TjHdwAYmvEj4zeT%2FhPPHA%3D&shp=a5d48078&shcp=b59d6b55
6522278768776740865,Đan Anh - Chill With Dan,chill_with_dan,False,132800,4600000,"""Chill On Desk, Slay On Tech""

Công Nghệ nhẹ nhàng
dananhday@gmail",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ac219c8cd113825a4bbdd81cf4c6e751.jpeg?lk3s=a5d48078&nonce=61976&refresh_token=5458dc280b617cde14e9f1e9c4e186f8&x-expires=1738965600&x-signature=WT2ZGZL25k%2BehFdRDjAE3H0yVUo%3D&shp=a5d48078&shcp=b59d6b55
7337140407476765714,FC Hằng Du Mục✅,fchangdumuc,False,128200,1700000,Nhấp vào giỏ hàng để mua ✅,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/18c08228e1c4bb19326798a09765fd12.jpeg?lk3s=a5d48078&nonce=13774&refresh_token=a97b6cef69b5fb4dc6122f5a59af3245&x-expires=1738965600&x-signature=m5h9xken9KESWupf9cuOu3dqRkg%3D&shp=a5d48078&shcp=b59d6b55
7387793811890177032,RIVIU NGON - BỔ - RẺ,ngon.b.r05,False,4467,175800,"👉🏻 Live 9h - 24h hằng ngày 👈🏻
Tiêu chí kênh Ngon - Bổ - Rẻ 🤔",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/66d1db315ac2d77eb97f0cd9ba55ad7c.jpeg?lk3s=a5d48078&nonce=12926&refresh_token=d4dfd8db942ef174023b5fdc4ec3fc6a&x-expires=1738965600&x-signature=8gIK8C7UkmdB1pxZVl4u7tsGnYA%3D&shp=a5d48078&shcp=b59d6b55
7263698557605446674,tainghekhongday,tai.nghe.bluetoot,False,63,792,Tai nghe bluetooth 5.0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8b66bf88964623d84e48c869cc00b4ea.jpeg?lk3s=a5d48078&nonce=13047&refresh_token=595d7c8ff8ad4ebd2fa0fa80abd967ee&x-expires=1738965600&x-signature=oWMaVOPIbhIDqWvb7%2FIbE9wdUQU%3D&shp=a5d48078&shcp=b59d6b55
7249958039255516162,Gocnhounbox,gocnhounbox,False,8827,397400,Hy vọng được mọi người ủng hộ kênh mình💕,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/90fbc33b58192aa118a5f51d6fc46bd0.jpeg?lk3s=a5d48078&nonce=85574&refresh_token=1a66f96a494fce66edbf94c95367a781&x-expires=1738965600&x-signature=EyvLwHvg0SjSUWtFNMlslzQphTA%3D&shp=a5d48078&shcp=b59d6b55
7232863761865163781,REP,repcongnghe,False,306,7372,𝗥𝗘𝗣 - Công Nghệ,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c2cbcd1599ffe519da0c5985098cac90.jpeg?lk3s=a5d48078&nonce=45317&refresh_token=cae3e6cbd2574c188e8fc656380e3577&x-expires=1738965600&x-signature=MBnaO9NWKJeb0gFMd11vHdCTD%2BU%3D&shp=a5d48078&shcp=b59d6b55
7221422408623850522,Min Thích Review,reviewbymin,False,17900,49600,Review và Unbox đủ thứ 💛❤️💚💙💜,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/e04aa721116465483c9964b2c1d17253~c5_100x100.jpeg?lk3s=a5d48078&nonce=16356&refresh_token=8615617044308e579386c727b7671fe8&x-expires=1738965600&x-signature=%2FDsrUEmhUQqnSew8ufjtiL8aNTw%3D&shp=a5d48078&shcp=b59d6b55
7123134471478461466,Hâu Dứa Rì Viu 🐤🍉,hauduariviu,False,1808,36200,"#KOCVIETNAM
🥰Tất cả đều có ở dưới🥰
👇👇👇
Bai ô tui",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2b3c30517b57014daa9d6960323ac758.jpeg?lk3s=a5d48078&nonce=2036&refresh_token=a4ad61c43cd076974ea632ae2495a242&x-expires=1738965600&x-signature=a1o0ge%2BaJ9GSlzuiBJAO9d1x2S0%3D&shp=a5d48078&shcp=b59d6b55
7183982523482457114,Phan Tùng Xem Xe,phantungxemxe,False,2450,45700,Một nơi để các bạn có thể xem về xe và công nghệ,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a2cd2c8285100d01b0a0b5a17210ee15.jpeg?lk3s=a5d48078&nonce=21181&refresh_token=ae21fded289233fa20662e6df2ce29bf&x-expires=1738965600&x-signature=uREHllz%2FVlLeig%2FtfHwwXEgRh3o%3D&shp=a5d48078&shcp=b59d6b55
7182758712762582021,Havit Việt Nam,havitvietnam,False,2101,13700,👉Kênh thông tin cập nhật chính thức của Havit Việt Nam‼️,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f0817bd8034c0747169e669adb7ba504.jpeg?lk3s=a5d48078&nonce=72653&refresh_token=598eb8fea26f7a91d9a5d618e95c570d&x-expires=1738965600&x-signature=Ke9ZUOm61OgZaNEnI7cre4q5ZBo%3D&shp=a5d48078&shcp=b59d6b55
7198079699397428250,Rắn Nhỏ Review 🐍🐍,rannhoreview,False,153600,6100000,Share tips hay ho và rất nhiều đồ xinhh ❤️,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d3260bbef431d89fea8dd757e3a9e54c.jpeg?lk3s=a5d48078&nonce=87341&refresh_token=76d4a36d8f7767abf1ccdf3279367a20&x-expires=1738965600&x-signature=ayEbp6kMeB7HTfzJ6eIS61osCZc%3D&shp=a5d48078&shcp=b59d6b55
6965455856415474689,Lại là Tớ đây,unboxdoxinh97,False,1648,16300,"Giỏ hàng không có thì vào đây nha
👇👇",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/198e4bbbfc882b148e5e8a85831d9193.jpeg?lk3s=a5d48078&nonce=22895&refresh_token=5676249dd174a433de3e796e01bce483&x-expires=1738965600&x-signature=%2Fge%2FyUSaUnALcjlQb1k4UPiCVuY%3D&shp=a5d48078&shcp=b59d6b55
6716380099434497026,🎧Hino♡🫧,.iulino__,False,54100,1900000,"tui là realstraykidslover nha 🤌✨💖
Đồ mình dùng bên dưới nè 👇🏻",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/f74f97478d4cb97d1d2f82936b629031~c5_100x100.jpeg?lk3s=a5d48078&nonce=88765&refresh_token=d8f0606872ee61c6e329970ca6c5bc57&x-expires=1738965600&x-signature=gTMiXtbuzPGSVZFn18H0EhOaAU8%3D&shp=a5d48078&shcp=b59d6b55
6607299913838641154,❀˖ ༶ tiểu bạch thỏ ⋆⊹❀,tieubachtho199,False,49000,1000000,Review & Unboxing,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/541fb28a88f4d51df13d5d04c5944517.jpeg?lk3s=a5d48078&nonce=80664&refresh_token=b4be22afb491ba85fc0f7b950e2eb9a7&x-expires=1738965600&x-signature=GO7YI53kJylBOQBJkvGRTInuYTU%3D&shp=a5d48078&shcp=b59d6b55
6627347004865970177,Tiên Tí Tởn 🍊𐙚⋆ ˚｡⋆,tieentiton,False,118700,5100000,✿ ⋆ ˚⋆ Đồ Tui Review Ở Phần Trưng Bày nè ⋆ ˚⋆ ꕤ,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/33d5243fa456b5432bbefa90c37bdcee~c5_100x100.jpeg?lk3s=a5d48078&nonce=31584&refresh_token=12bd807d8fb34c31dd13d1bb40d943aa&x-expires=1738965600&x-signature=o0ahG5kEyvegTuzyRdMXb%2BmKfsk%3D&shp=a5d48078&shcp=b59d6b55
7307056880798467078,LF Life,lflifego,False,22200,223700,,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7be99d3c21ddb51cbc7a90794e0df707.jpeg?lk3s=a5d48078&nonce=87910&refresh_token=252e38a5a519a9307c327cce0d045427&x-expires=1738965600&x-signature=w%2FdsxaO7NV2avUBkPYdgj4HbqxU%3D&shp=a5d48078&shcp=b59d6b55
7295178465271219202,Thần Số Học 68,yeutainghe,False,62,165,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8793d235603087149732004b151207de.jpeg?lk3s=a5d48078&nonce=74408&refresh_token=c602d7da0969042c4032a737bd20cca5&x-expires=1738965600&x-signature=Vx6nbn9SEHGfvAjjjk9z7XmHMb4%3D&shp=a5d48078&shcp=b59d6b55
7199082561850606619,Hằng Quả Lê 🍐,hang.inherarea,False,19900,374500,Review & Chia sẻ câu chuyện cuộc sống✨🌸,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2225e15baaf57c3b84b0bb64df5a979e.jpeg?lk3s=a5d48078&nonce=43266&refresh_token=2ab634b976554ec0692a6cdc8bded38e&x-expires=1738965600&x-signature=PJdhHjXJSpX44fLfHhux4EwNOZY%3D&shp=a5d48078&shcp=b59d6b55
7234114186468312066,Lê Anh Ba,leanhba,False,35000,364300,"Nếu Bạn Trao Tôi Là Niềm Tin
Tôi Sẽ Mang Đến Cho Bạn Là Sự sứng Đáng",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fbdd88b616b22b645f16947e9dd31c67.jpeg?lk3s=a5d48078&nonce=54667&refresh_token=160e340e1e60f08bc6bf2cfcf128040c&x-expires=1738965600&x-signature=ZHa%2BwhdQHDruMM8dbD1PP4ZM%2Ffw%3D&shp=a5d48078&shcp=b59d6b55
7000562732992250906,Dăn💫,ngocvanw,False,1400000,50400000,"IG: h.n.danw 🤍🥂
For work: hongngocvan65@gmail.com 💌",https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f4e90655490eee2d946d2ccbf5a249e1~c5_100x100.jpeg?lk3s=a5d48078&nonce=12241&refresh_token=8a4c2de9be4fa635b6f5a416ca33cc09&x-expires=1738915200&x-signature=q4R5Y1UTwuQditWK2t3nwiMonEk%3D&shp=a5d48078&shcp=b59d6b55
7016149623837115418,🧠 Quang_Anh_Psycho???,quang_anh_psycho,False,201700,7300000,"🧠Contact for work:
quanganh.psychology@gmail.com
Tâm lý - Giáo dục",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/917e4188eb716aed70ebad70aff8f1eb.jpeg?lk3s=a5d48078&nonce=60071&refresh_token=0efcad36c9fbedcd6211e38815e74bf6&x-expires=1738915200&x-signature=J2jTbEd%2B7XsEctQ%2Fsq9bPyLj%2Bcs%3D&shp=a5d48078&shcp=b59d6b55
6894603179490411522,Maingtran,maingtrann,False,77700,2100000,"CEO/Founder Eduholic Prep
Mai.tran@eduholic.edu.vn
Mentor học bổng du học & dhqt",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/444bfc87340ccbba54fcb6b171daae8a.jpeg?lk3s=a5d48078&nonce=96449&refresh_token=4fc3f9c77f8c6581cbf952c3a2e3b535&x-expires=1738915200&x-signature=CbzDZ8HD0C2ay2SrEv%2BDXWHwV6A%3D&shp=a5d48078&shcp=b59d6b55
6804300759435691009,Tô Nhi A,tonhia_mumlady,False,319600,4700000,"Book lịch 0️⃣9️⃣6️⃣2️⃣3️⃣8️⃣3️⃣3️⃣8️⃣7️⃣
TS.Tâm lý học 
GV Trường ĐH LUẬT TPHCM",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ea4a88a5fa526734901b50e30889a037.jpeg?lk3s=a5d48078&nonce=34791&refresh_token=ee0098065673d4a99c77769e95d54585&x-expires=1738915200&x-signature=4p5Et%2BJWGges3SaQR17U4lAAKkg%3D&shp=a5d48078&shcp=b59d6b55
6673806930979161094,Hồng đọc sách,hongdocsach,False,18500,251500,"🌷32 tuổi ✨ 26 năm đọc Sách❤️
Business Inquiries: minhhongle28@gmail.com",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/877d503901b07d0783b097a69eb05d7a~c5_100x100.jpeg?lk3s=a5d48078&nonce=48489&refresh_token=c3ae447f4fc8cfb43d92464fd5373fa3&x-expires=1738915200&x-signature=OnYLskkyrtl%2Fo5XxifU%2FsE356DM%3D&shp=a5d48078&shcp=b59d6b55
6543429679356755969,Vi Anh nè,vianhchannel,False,42000,950800,Bác sĩ nhỏ 🙆‍♀️❤️,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2171b0bf25a4ca4c1beb8268e450f4c0.jpeg?lk3s=a5d48078&nonce=63832&refresh_token=f157789511ca505514ce8ed7658133a3&x-expires=1738915200&x-signature=Q7HyDn6QeB68aaS4yOMeOPZ%2F5oI%3D&shp=a5d48078&shcp=b59d6b55
6810725321982313473,Thư viện của Pepper,thuviencuapepper,False,224200,1800000,"Đăng ký KHAI VẤN MIỄN PHÍ
cùng Vương Quốc Hạnh Phúc ⬇️",https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/92c176a8364e8e9b7472de05a969d25e~c5_100x100.jpeg?lk3s=a5d48078&nonce=6151&refresh_token=6a44affc43557371683be002e1610c89&x-expires=1738915200&x-signature=82p9nPPtJqRqCvG5P%2Fz7yY2%2FXz4%3D&shp=a5d48078&shcp=b59d6b55
6794416740577182721,Ngọc Bình Tâm Lý,ngocbinhtamly,False,242000,4900000,"Nhà thực hành
Tư vấn Tâm lý - Tình yêu⬇️
VÌ AI CŨNG XỨNG ĐÁNG ĐƯỢC YÊU",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5ffb6331dec754a146cf9076f8712834.jpeg?lk3s=a5d48078&nonce=27688&refresh_token=3e012063d74c6dbb0356b0bcb1009b30&x-expires=1738915200&x-signature=BQoQ3xHsUsFJI4XodbHWQe2Ep%2FU%3D&shp=a5d48078&shcp=b59d6b55
7387597222890734609,Psychology,tam.ly_hoc,False,38300,571300,"Hiểu hơn, động lực cuộc sống",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/77dd09d32a0fbf12cc13a245c948568f.jpeg?lk3s=a5d48078&nonce=94599&refresh_token=6e1f1a1dd91471ab4af884a35aca485f&x-expires=1738915200&x-signature=BorhagyNai6VH%2FAQpbTOOhVuQYY%3D&shp=a5d48078&shcp=b59d6b55
7129471276419023873,Thedecockhappylife,thedecocks,False,104300,804000,❤️Và chúng tôi đã sống đời tự hào như thế,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/61ad8bb8e37bcf0226c1c34f2d544c81.jpeg?lk3s=a5d48078&nonce=9628&refresh_token=8af0167421506c3247351a13423840bc&x-expires=1738915200&x-signature=p5HFDRPiAKMDsiMfidk4w9ztRcw%3D&shp=a5d48078&shcp=b59d6b55
6613230159250931714,Quang Bỡ Ngỡ,peanutottt,False,338100,21400000,"Kênh Giáo Dục
Review Trường Học
Contact for work:
📩 wang292000@gmail.com",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/0fa86f076b5746571e016764ce93b017~c5_100x100.jpeg?lk3s=a5d48078&nonce=22420&refresh_token=b06215500a0722ecb50c6147ca04acd5&x-expires=1738915200&x-signature=sR3Cr2Ek6WVXuw1gd4DmBwljmYI%3D&shp=a5d48078&shcp=b59d6b55
7275205459261948929,"Ơi, cô Chi nghe ᰔᩚ",cochidei,False,5114,115700,☎️Gmail: phlchi2803@gmail.com,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/438b049338ebc7cee701ec9f7f05545c.jpeg?lk3s=a5d48078&nonce=59394&refresh_token=38ef859e09601ead99f8ce32b74ce533&x-expires=1738915200&x-signature=9TJnxv4dabf93i6fTGgVrb72oOk%3D&shp=a5d48078&shcp=b59d6b55
7078544831078007814,Nga - chuyên gia Tâm lý,tamlyhoc_4_you,False,340300,2800000,"YouTube👆
Đặt lịch tư vấn +79645502963 Zalo,FaceTime,Viber
ngonga15891@gmail.com",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/99788a2b0d8a47e96a8d78f8b94d4778.jpeg?lk3s=a5d48078&nonce=41163&refresh_token=eaff7ca8a22688016a4b7f69e80f93ce&x-expires=1738915200&x-signature=J2tuS5XYVtV7RDSqPmp7hHauRNU%3D&shp=a5d48078&shcp=b59d6b55
6937132157366977537,Phạm Bùi Thảo Anh 🥀,_deadzonnne_,False,1100000,27400000,"📩 deadzonnework@gmail.com
Tâm Lý 🎯- Tâm Linh Học liên quan 🔮
🧠⚡️👁‼️",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/54dac64496e054636aedac7993b953ce.jpeg?lk3s=a5d48078&nonce=50418&refresh_token=9ce324d35fcf6601ac07d9d722080040&x-expires=1738915200&x-signature=%2Bor4zbkeyy2rgogIEvqInjXZXdA%3D&shp=a5d48078&shcp=b59d6b55
6870683185283138562,Bookland,bookland.vn,False,18400,136100,Tham khảo sách ở đây nhé bạn ơi ⬇️⬇️⬇️,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/716a4214108ac721c7951780c6cb1b7a~c5_100x100.jpeg?lk3s=a5d48078&nonce=36148&refresh_token=2186e0c88659c62d2ce616574ad797ef&x-expires=1738915200&x-signature=fj%2Fd2yDGiN2VTFxZagPdS8qHezw%3D&shp=a5d48078&shcp=b59d6b55
7129415439017100314,Cao Thảo chia sẻ,caothaochiase,False,22700,972700,"Chia sẻ về cách học hiệu quả, thi Đại học, học Đại học
👇🏻",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e2813fef6b47f69144deee0630789b27.jpeg?lk3s=a5d48078&nonce=89719&refresh_token=c2ed817e6197f8de3ff02040dd410f23&x-expires=1738915200&x-signature=Y6Yz8kDzhC3E7Ler4TGpNdoPqls%3D&shp=a5d48078&shcp=b59d6b55
6666387532881772545,HuynhAnhBinh Offical,huynhanhbinh,False,615400,5700000,"KÊNH CHÍNH THỨC 
Đồng hành và hợp tác với HAB qua :
huynhanhbinh2002@gmail.com",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1a9780e4fe8d5c1cc062868e48d14917.jpeg?lk3s=a5d48078&nonce=13674&refresh_token=38cad9a57ddd841ee008c82b97a6832e&x-expires=1738915200&x-signature=RZhWlsL%2F4zA%2Fcj4k3Rvr7pueemg%3D&shp=a5d48078&shcp=b59d6b55
7077558599103448091,thaydoitungngay357,thaydoitungngay35,False,2056,70100,🧠Tâm lý học mỗi ngày- phát triển bản thân🧑‍🎓,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/43b713ed4a161099751d5ac2400642e2.jpeg?lk3s=a5d48078&nonce=90255&refresh_token=61ff803f42d6ace318f72813c10a98b7&x-expires=1738915200&x-signature=jFp1ElxUdz9OKIKgSs3b5qW6C7g%3D&shp=a5d48078&shcp=b59d6b55
7002872165741659162,Positive Energy,positiveenergy.official,False,438300,8100000,"For work: positiveenergy.vn@gmail.com
IG: positiveenergy.2021",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a00380adcc3c54bb772cf382934ba9e8.jpeg?lk3s=a5d48078&nonce=62876&refresh_token=c9494c5a39b5732f3bac6a2cd941570f&x-expires=1738915200&x-signature=XLNttfvDyCTCdLmizQMSOxbDLfc%3D&shp=a5d48078&shcp=b59d6b55
